subject_id,age,education_code,education_name,gender_code,gender_name,handedness_code,handedness_name,spectacle_code,spectacle_name,text2_category_code,text2_category_name,path_full_form,path_text1_image,path_text2_image,path_json,path_chars_folder,text1_word_count,text1_char_count,text2_word_count,text2_char_count,total_word_count,total_char_count,lines_text1,lines_text2,lines_total
271,20,4,Bachelor,1,Male,0,Right-handed,1,Uses glasses,1,Sport,MPHD\271-204101_1\271-204101_1.png,MPHD\271-204101_1\271-T1.png,MPHD\271-204101_1\271-T2-1.png,MPHD\271-204101_1\271-204101_1.json,MPHD\271-204101_1\Chars,80,368,95,381,175,749,6,7,13
272,20,4,Bachelor,1,Male,0,Right-handed,0,No glasses,1,Sport,MPHD\272-204100_1\272-204100_1.png,MPHD\272-204100_1\272-T1.png,MPHD\272-204100_1\272-T2-1.png,MPHD\272-204100_1\272-204100_1.json,MPHD\272-204100_1\Chars,80,368,62,254,142,622,6,5,11
273,20,4,Bachelor,1,Male,0,Right-handed,0,No glasses,1,Sport,MPHD\273-204100_1\273-204100_1.png,MPHD\273-204100_1\273-T1.png,MPHD\273-204100_1\273-T2-1.png,MPHD\273-204100_1\273-204100_1.json,MPHD\273-204100_1\Chars,80,368,60,272,140,640,7,5,12
274,19,4,Bachelor,1,Male,0,Right-handed,1,Uses glasses,3,Technology,MPHD\274-194101_3\274-194101_3.png,MPHD\274-194101_3\274-T1.png,MPHD\274-194101_3\274-T2-3.png,MPHD\274-194101_3\274-194101_3.json,MPHD\274-194101_3\Chars,80,368,68,328,148,696,5,4,9
275,19,4,Bachelor,1,Male,0,Right-handed,1,Uses glasses,3,Technology,MPHD\275-194101_3\275-194101_3.png,MPHD\275-194101_3\275-T1.png,MPHD\275-194101_3\275-T2-3.png,MPHD\275-194101_3\275-194101_3.json,MPHD\275-194101_3\Chars,80,368,64,288,144,656,5,4,9
276,20,4,Bachelor,1,Male,0,Right-handed,0,No glasses,1,Sport,MPHD\276-204100_1\276-204100_1.png,MPHD\276-204100_1\276-T1.png,MPHD\276-204100_1\276-T2-1.png,MPHD\276-204100_1\276-204100_1.json,MPHD\276-204100_1\Chars,80,368,51,203,131,571,6,4,10
277,21,4,Bachelor,1,Male,0,Right-handed,0,No glasses,3,Technology,MPHD\277-214100_3\277-214100_3.png,MPHD\277-214100_3\277-T1.png,MPHD\277-214100_3\277-T2-3.png,MPHD\277-214100_3\277-214100_3.json,MPHD\277-214100_3\Chars,80,368,72,299,152,667,7,6,13
278,20,4,Bachelor,1,Male,1,Left-handed,1,Uses glasses,3,Technology,MPHD\278-204111_3\278-204111_3.png,MPHD\278-204111_3\278-T1.png,MPHD\278-204111_3\278-T2-3.png,MPHD\278-204111_3\278-204111_3.json,MPHD\278-204111_3\Chars,80,368,48,257,128,625,6,4,10
279,19,4,Bachelor,1,Male,0,Right-handed,0,No glasses,1,Sport,MPHD\279-194100_1\279-194100_1.png,MPHD\279-194100_1\279-T1.png,MPHD\279-194100_1\279-T2-1.png,MPHD\279-194100_1\279-194100_1.json,MPHD\279-194100_1\Chars,80,368,52,235,132,603,5,3,8
280,22,4,Bachelor,1,Male,0,Right-handed,0,No glasses,3,Technology,MPHD\280-224100_3\280-224100_3.png,MPHD\280-224100_3\280-T1.png,MPHD\280-224100_3\280-T2-3.png,MPHD\280-224100_3\280-224100_3.json,MPHD\280-224100_3\Chars,80,368,52,246,132,614,5,3,8
281,20,4,Bachelor,1,Male,0,Right-handed,0,No glasses,1,Sport,MPHD\281-204100_1\281-204100_1.png,MPHD\281-204100_1\281-T1.png,MPHD\281-204100_1\281-T2-1.png,MPHD\281-204100_1\281-204100_1.json,MPHD\281-204100_1\Chars,80,368,80,341,160,709,5,5,10
282,22,4,Bachelor,1,Male,0,Right-handed,1,Uses glasses,3,Technology,MPHD\282-224101_3\282-224101_3.png,MPHD\282-224101_3\282-T1.png,MPHD\282-224101_3\282-T2-3.png,MPHD\282-224101_3\282-224101_3.json,MPHD\282-224101_3\Chars,80,368,61,255,141,623,6,5,11
283,22,4,Bachelor,1,Male,0,Right-handed,1,Uses glasses,3,Technology,MPHD\283-224101_3\283-224101_3.png,MPHD\283-224101_3\283-T1.png,MPHD\283-224101_3\283-T2-3.png,MPHD\283-224101_3\283-224101_3.json,MPHD\283-224101_3\Chars,80,368,82,355,162,723,6,5,11
284,19,4,Bachelor,1,Male,0,Right-handed,0,No glasses,3,Technology,MPHD\284-194100_3\284-194100_3.png,MPHD\284-194100_3\284-T1.png,MPHD\284-194100_3\284-T2-3.png,MPHD\284-194100_3\284-194100_3.json,MPHD\284-194100_3\Chars,80,368,75,334,155,702,6,5,11
285,19,4,Bachelor,1,Male,0,Right-handed,0,No glasses,3,Technology,MPHD\285-194100_3\285-194100_3.png,MPHD\285-194100_3\285-T1.png,MPHD\285-194100_3\285-T2-3.png,MPHD\285-194100_3\285-194100_3.json,MPHD\285-194100_3\Chars,80,368,80,323,160,691,5,4,9
286,21,4,Bachelor,1,Male,1,Left-handed,1,Uses glasses,1,Sport,MPHD\286-214111_1\286-214111_1.png,MPHD\286-214111_1\286-T1.png,MPHD\286-214111_1\286-T2-1.png,MPHD\286-214111_1\286-214111_1.json,MPHD\286-214111_1\Chars,80,368,49,232,129,600,6,4,10
287,22,4,Bachelor,1,Male,1,Left-handed,0,No glasses,3,Technology,MPHD\287-224110_3\287-224110_3.png,MPHD\287-224110_3\287-T1.png,MPHD\287-224110_3\287-T2-3.png,MPHD\287-224110_3\287-224110_3.json,MPHD\287-224110_3\Chars,80,368,63,290,143,658,7,6,13
288,22,4,Bachelor,1,Male,0,Right-handed,1,Uses glasses,3,Technology,MPHD\288-224101_3\288-224101_3.png,MPHD\288-224101_3\288-T1.png,MPHD\288-224101_3\288-T2-3.png,MPHD\288-224101_3\288-224101_3.json,MPHD\288-224101_3\Chars,80,368,64,279,144,647,6,4,10
289,21,4,Bachelor,1,Male,0,Right-handed,1,Uses glasses,3,Technology,MPHD\289-214101_3\289-214101_3.png,MPHD\289-214101_3\289-T1.png,MPHD\289-214101_3\289-T2-3.png,MPHD\289-214101_3\289-214101_3.json,MPHD\289-214101_3\Chars,80,368,71,310,151,678,6,5,11
290,21,4,Bachelor,1,Male,0,Right-handed,0,No glasses,3,Technology,MPHD\290-214100_3\290-214100_3.png,MPHD\290-214100_3\290-T1.png,MPHD\290-214100_3\290-T2-3.png,MPHD\290-214100_3\290-214100_3.json,MPHD\290-214100_3\Chars,80,368,73,321,153,689,7,6,13
291,22,4,Bachelor,1,Male,0,Right-handed,1,Uses glasses,3,Technology,MPHD\291-224101_3\291-224101_3.png,MPHD\291-224101_3\291-T1.png,MPHD\291-224101_3\291-T2-3.png,MPHD\291-224101_3\291-224101_3.json,MPHD\291-224101_3\Chars,80,368,76,329,156,697,6,5,11
292,18,4,Bachelor,1,Male,0,Right-handed,1,Uses glasses,3,Technology,MPHD\292-184101_3\292-184101_3.png,MPHD\292-184101_3\292-T1.png,MPHD\292-184101_3\292-T2-3.png,MPHD\292-184101_3\292-184101_3.json,MPHD\292-184101_3\Chars,80,368,84,382,164,750,5,5,10
293,24,4,Bachelor,1,Male,0,Right-handed,0,No glasses,3,Technology,MPHD\293-244100_3\293-244100_3.png,MPHD\293-244100_3\293-T1.png,MPHD\293-244100_3\293-T2-3.png,MPHD\293-244100_3\293-244100_3.json,MPHD\293-244100_3\Chars,80,368,57,258,137,626,4,3,7
294,24,4,Bachelor,1,Male,0,Right-handed,0,No glasses,3,Technology,MPHD\294-244100_3\294-244100_3.png,MPHD\294-244100_3\294-T1.png,MPHD\294-244100_3\294-T2-3.png,MPHD\294-244100_3\294-244100_3.json,MPHD\294-244100_3\Chars,80,368,63,326,143,694,5,5,10
295,23,4,Bachelor,1,Male,0,Right-handed,0,No glasses,3,Technology,MPHD\295-234100_3\295-234100_3.png,MPHD\295-234100_3\295-T1.png,MPHD\295-234100_3\295-T2-3.png,MPHD\295-234100_3\295-234100_3.json,MPHD\295-234100_3\Chars,80,368,68,297,148,665,5,4,9
296,20,4,Bachelor,1,Male,0,Right-handed,0,No glasses,1,Sport,MPHD\296-204100_1\296-204100_1.png,MPHD\296-204100_1\296-T1.png,MPHD\296-204100_1\296-T2-1.png,MPHD\296-204100_1\296-204100_1.json,MPHD\296-204100_1\Chars,80,368,69,278,149,646,5,4,9
297,23,4,Bachelor,1,Male,0,Right-handed,1,Uses glasses,1,Sport,MPHD\297-234101_1\297-234101_1.png,MPHD\297-234101_1\297-T1.png,MPHD\297-234101_1\297-T2-1.png,MPHD\297-234101_1\297-234101_1.json,MPHD\297-234101_1\Chars,80,368,80,317,160,685,6,5,11
298,22,4,Bachelor,1,Male,0,Right-handed,0,No glasses,1,Sport,MPHD\298-224100_1\298-224100_1.png,MPHD\298-224100_1\298-T1.png,MPHD\298-224100_1\298-T2-1.png,MPHD\298-224100_1\298-224100_1.json,MPHD\298-224100_1\Chars,80,368,78,297,158,665,6,5,11
299,24,4,Bachelor,1,Male,0,Right-handed,0,No glasses,1,Sport,MPHD\299-244100_1\299-244100_1.png,MPHD\299-244100_1\299-T1.png,MPHD\299-244100_1\299-T2-1.png,MPHD\299-244100_1\299-244100_1.json,MPHD\299-244100_1\Chars,80,368,72,286,152,654,5,4,9
300,22,4,Bachelor,1,Male,0,Right-handed,1,Uses glasses,1,Sport,MPHD\300-224101_1\300-224101_1.png,MPHD\300-224101_1\300-T1.png,MPHD\300-224101_1\300-T2-1.png,MPHD\300-224101_1\300-224101_1.json,MPHD\300-224101_1\Chars,80,368,63,247,143,615,6,4,10
301,17,3,High School,1,Male,1,Left-handed,0,No glasses,2,Health,MPHD\301-173110_2\301-173110_2.png,MPHD\301-173110_2\301-T1.png,MPHD\301-173110_2\301-T2-2.png,MPHD\301-173110_2\301-173110_2.json,MPHD\301-173110_2\Chars,80,368,51,202,131,570,4,2,6
302,17,3,High School,1,Male,0,Right-handed,0,No glasses,2,Health,MPHD\302-173100_2\302-173100_2.png,MPHD\302-173100_2\302-T1.png,MPHD\302-173100_2\302-T2-2.png,MPHD\302-173100_2\302-173100_2.json,MPHD\302-173100_2\Chars,80,368,71,293,151,661,5,3,8
303,16,3,High School,1,Male,0,Right-handed,0,No glasses,2,Health,MPHD\303-163100_2\303-163100_2.png,MPHD\303-163100_2\303-T1.png,MPHD\303-163100_2\303-T2-2.png,MPHD\303-163100_2\303-163100_2.json,MPHD\303-163100_2\Chars,80,368,88,329,168,697,5,5,10
304,16,3,High School,1,Male,0,Right-handed,0,No glasses,2,Health,MPHD\304-163100_2\304-163100_2.png,MPHD\304-163100_2\304-T1.png,MPHD\304-163100_2\304-T2-2.png,MPHD\304-163100_2\304-163100_2.json,MPHD\304-163100_2\Chars,80,368,47,198,127,566,5,3,8
305,16,3,High School,1,Male,1,Left-handed,0,No glasses,2,Health,MPHD\305-163110_2\305-163110_2.png,MPHD\305-163110_2\305-T1.png,MPHD\305-163110_2\305-T2-2.png,MPHD\305-163110_2\305-163110_2.json,MPHD\305-163110_2\Chars,80,368,54,262,134,630,4,3,7
306,16,3,High School,1,Male,0,Right-handed,1,Uses glasses,2,Health,MPHD\306-163101_2\306-163101_2.png,MPHD\306-163101_2\306-T1.png,MPHD\306-163101_2\306-T2-2.png,MPHD\306-163101_2\306-163101_2.json,MPHD\306-163101_2\Chars,80,368,66,284,146,652,5,4,9
307,16,3,High School,1,Male,0,Right-handed,0,No glasses,2,Health,MPHD\307-163100_2\307-163100_2.png,MPHD\307-163100_2\307-T1.png,MPHD\307-163100_2\307-T2-2.png,MPHD\307-163100_2\307-163100_2.json,MPHD\307-163100_2\Chars,80,368,76,281,156,649,7,5,12
308,16,3,High School,1,Male,0,Right-handed,0,No glasses,2,Health,MPHD\308-163100_2\308-163100_2.png,MPHD\308-163100_2\308-T1.png,MPHD\308-163100_2\308-T2-2.png,MPHD\308-163100_2\308-163100_2.json,MPHD\308-163100_2\Chars,80,368,81,358,161,726,5,5,10
309,16,3,High School,1,Male,0,Right-handed,0,No glasses,2,Health,MPHD\309-163100_2\309-163100_2.png,MPHD\309-163100_2\309-T1.png,MPHD\309-163100_2\309-T2-2.png,MPHD\309-163100_2\309-163100_2.json,MPHD\309-163100_2\Chars,80,368,45,203,125,571,4,3,7
310,17,3,High School,1,Male,0,Right-handed,1,Uses glasses,2,Health,MPHD\310-173101_2\310-173101_2.png,MPHD\310-173101_2\310-T1.png,MPHD\310-173101_2\310-T2-2.png,MPHD\310-173101_2\310-173101_2.json,MPHD\310-173101_2\Chars,80,368,53,219,133,587,5,3,8
311,17,3,High School,1,Male,0,Right-handed,0,No glasses,2,Health,MPHD\311-173100_2\311-173100_2.png,MPHD\311-173100_2\311-T1.png,MPHD\311-173100_2\311-T2-2.png,MPHD\311-173100_2\311-173100_2.json,MPHD\311-173100_2\Chars,80,368,48,208,128,576,5,3,8
312,16,3,High School,1,Male,0,Right-handed,0,No glasses,2,Health,MPHD\312-163100_2\312-163100_2.png,MPHD\312-163100_2\312-T1.png,MPHD\312-163100_2\312-T2-2.png,MPHD\312-163100_2\312-163100_2.json,MPHD\312-163100_2\Chars,80,368,34,153,114,521,5,2,7
313,16,3,High School,1,Male,1,Left-handed,0,No glasses,2,Health,MPHD\313-163110_2\313-163110_2.png,MPHD\313-163110_2\313-T1.png,MPHD\313-163110_2\313-T2-2.png,MPHD\313-163110_2\313-163110_2.json,MPHD\313-163110_2\Chars,80,368,60,248,140,616,5,4,9
314,17,3,High School,1,Male,0,Right-handed,0,No glasses,2,Health,MPHD\314-173100_2\314-173100_2.png,MPHD\314-173100_2\314-T1.png,MPHD\314-173100_2\314-T2-2.png,MPHD\314-173100_2\314-173100_2.json,MPHD\314-173100_2\Chars,80,368,65,261,145,629,6,4,10
315,17,3,High School,1,Male,0,Right-handed,0,No glasses,2,Health,MPHD\315-173100_2\315-173100_2.png,MPHD\315-173100_2\315-T1.png,MPHD\315-173100_2\315-T2-2.png,MPHD\315-173100_2\315-173100_2.json,MPHD\315-173100_2\Chars,80,368,69,302,149,670,5,4,9
316,16,3,High School,1,Male,0,Right-handed,0,No glasses,2,Health,MPHD\316-163100_2\316-163100_2.png,MPHD\316-163100_2\316-T1.png,MPHD\316-163100_2\316-T2-2.png,MPHD\316-163100_2\316-163100_2.json,MPHD\316-163100_2\Chars,80,368,65,254,145,622,7,4,11
317,17,3,High School,1,Male,0,Right-handed,1,Uses glasses,2,Health,MPHD\317-173101_2\317-173101_2.png,MPHD\317-173101_2\317-T1.png,MPHD\317-173101_2\317-T2-2.png,MPHD\317-173101_2\317-173101_2.json,MPHD\317-173101_2\Chars,80,368,63,251,143,619,5,4,9
318,17,3,High School,1,Male,0,Right-handed,1,Uses glasses,2,Health,MPHD\318-173101_2\318-173101_2.png,MPHD\318-173101_2\318-T1.png,MPHD\318-173101_2\318-T2-2.png,MPHD\318-173101_2\318-173101_2.json,MPHD\318-173101_2\Chars,80,368,76,287,156,655,5,4,9
319,16,3,High School,1,Male,0,Right-handed,0,No glasses,2,Health,MPHD\319-163100_2\319-163100_2.png,MPHD\319-163100_2\319-T1.png,MPHD\319-163100_2\319-T2-2.png,MPHD\319-163100_2\319-163100_2.json,MPHD\319-163100_2\Chars,80,368,74,324,154,692,5,4,9
320,16,3,High School,1,Male,0,Right-handed,0,No glasses,2,Health,MPHD\320-163100_2\320-163100_2.png,MPHD\320-163100_2\320-T1.png,MPHD\320-163100_2\320-T2-2.png,MPHD\320-163100_2\320-163100_2.json,MPHD\320-163100_2\Chars,80,368,83,357,163,725,6,6,12
321,16,3,High School,1,Male,0,Right-handed,0,No glasses,2,Health,MPHD\321-163100_2\321-163100_2.png,MPHD\321-163100_2\321-T1.png,MPHD\321-163100_2\321-T2-2.png,MPHD\321-163100_2\321-163100_2.json,MPHD\321-163100_2\Chars,80,368,68,297,148,665,5,4,9
322,17,3,High School,1,Male,1,Left-handed,0,No glasses,2,Health,MPHD\322-173110_2\322-173110_2.png,MPHD\322-173110_2\322-T1.png,MPHD\322-173110_2\322-T2-2.png,MPHD\322-173110_2\322-173110_2.json,MPHD\322-173110_2\Chars,80,368,44,187,124,555,5,3,8
323,17,3,High School,1,Male,0,Right-handed,1,Uses glasses,2,Health,MPHD\323-173101_2\323-173101_2.png,MPHD\323-173101_2\323-T1.png,MPHD\323-173101_2\323-T2-2.png,MPHD\323-173101_2\323-173101_2.json,MPHD\323-173101_2\Chars,80,368,40,162,120,530,5,2,7
324,17,3,High School,1,Male,0,Right-handed,0,No glasses,2,Health,MPHD\324-173100_2\324-173100_2.png,MPHD\324-173100_2\324-T1.png,MPHD\324-173100_2\324-T2-2.png,MPHD\324-173100_2\324-173100_2.json,MPHD\324-173100_2\Chars,80,368,50,233,130,601,5,3,8
325,17,3,High School,1,Male,0,Right-handed,0,No glasses,2,Health,MPHD\325-173100_2\325-173100_2.png,MPHD\325-173100_2\325-T1.png,MPHD\325-173100_2\325-T2-2.png,MPHD\325-173100_2\325-173100_2.json,MPHD\325-173100_2\Chars,80,368,75,290,155,658,7,5,12
326,16,3,High School,1,Male,0,Right-handed,1,Uses glasses,2,Health,MPHD\326-163101_2\326-163101_2.png,MPHD\326-163101_2\326-T1.png,MPHD\326-163101_2\326-T2-2.png,MPHD\326-163101_2\326-163101_2.json,MPHD\326-163101_2\Chars,80,368,59,266,139,634,7,5,12
327,17,3,High School,1,Male,0,Right-handed,0,No glasses,2,Health,MPHD\327-173100_2\327-173100_2.png,MPHD\327-173100_2\327-T1.png,MPHD\327-173100_2\327-T2-2.png,MPHD\327-173100_2\327-173100_2.json,MPHD\327-173100_2\Chars,80,368,42,196,122,564,3,2,5
328,16,3,High School,1,Male,0,Right-handed,1,Uses glasses,2,Health,MPHD\328-163101_2\328-163101_2.png,MPHD\328-163101_2\328-T1.png,MPHD\328-163101_2\328-T2-2.png,MPHD\328-163101_2\328-163101_2.json,MPHD\328-163101_2\Chars,80,368,64,281,144,649,7,5,12
329,16,3,High School,1,Male,0,Right-handed,0,No glasses,2,Health,MPHD\329-163100_2\329-163100_2.png,MPHD\329-163100_2\329-T1.png,MPHD\329-163100_2\329-T2-2.png,MPHD\329-163100_2\329-163100_2.json,MPHD\329-163100_2\Chars,80,368,48,196,128,564,6,3,9
330,16,3,High School,1,Male,0,Right-handed,1,Uses glasses,2,Health,MPHD\330-163101_2\330-163101_2.png,MPHD\330-163101_2\330-T1.png,MPHD\330-163101_2\330-T2-2.png,MPHD\330-163101_2\330-163101_2.json,MPHD\330-163101_2\Chars,80,368,65,263,145,631,6,4,10
331,16,3,High School,1,Male,0,Right-handed,0,No glasses,2,Health,MPHD\331-163100_2\331-163100_2.png,MPHD\331-163100_2\331-T1.png,MPHD\331-163100_2\331-T2-2.png,MPHD\331-163100_2\331-163100_2.json,MPHD\331-163100_2\Chars,80,368,37,169,117,537,5,3,8
332,17,3,High School,1,Male,0,Right-handed,1,Uses glasses,2,Health,MPHD\332-173101_2\332-173101_2.png,MPHD\332-173101_2\332-T1.png,MPHD\332-173101_2\332-T2-2.png,MPHD\332-173101_2\332-173101_2.json,MPHD\332-173101_2\Chars,80,368,51,212,131,580,7,4,11
333,16,3,High School,1,Male,0,Right-handed,0,No glasses,2,Health,MPHD\333-163100_2\333-163100_2.png,MPHD\333-163100_2\333-T1.png,MPHD\333-163100_2\333-T2-2.png,MPHD\333-163100_2\333-163100_2.json,MPHD\333-163100_2\Chars,80,368,65,283,145,651,5,4,9
334,17,3,High School,1,Male,0,Right-handed,0,No glasses,2,Health,MPHD\334-173100_2\334-173100_2.png,MPHD\334-173100_2\334-T1.png,MPHD\334-173100_2\334-T2-2.png,MPHD\334-173100_2\334-173100_2.json,MPHD\334-173100_2\Chars,80,368,81,340,161,708,8,7,15
335,17,3,High School,1,Male,0,Right-handed,0,No glasses,2,Health,MPHD\335-173100_2\335-173100_2.png,MPHD\335-173100_2\335-T1.png,MPHD\335-173100_2\335-T2-2.png,MPHD\335-173100_2\335-173100_2.json,MPHD\335-173100_2\Chars,80,368,87,320,167,688,5,4,9
336,17,3,High School,1,Male,0,Right-handed,0,No glasses,2,Health,MPHD\336-173100_2\336-173100_2.png,MPHD\336-173100_2\336-T1.png,MPHD\336-173100_2\336-T2-2.png,MPHD\336-173100_2\336-173100_2.json,MPHD\336-173100_2\Chars,80,368,77,303,157,671,5,4,9
337,16,3,High School,1,Male,0,Right-handed,0,No glasses,2,Health,MPHD\337-163100_2\337-163100_2.png,MPHD\337-163100_2\337-T1.png,MPHD\337-163100_2\337-T2-2.png,MPHD\337-163100_2\337-163100_2.json,MPHD\337-163100_2\Chars,80,368,53,216,133,584,6,3,9
338,16,3,High School,1,Male,0,Right-handed,0,No glasses,2,Health,MPHD\338-163100_2\338-163100_2.png,MPHD\338-163100_2\338-T1.png,MPHD\338-163100_2\338-T2-2.png,MPHD\338-163100_2\338-163100_2.json,MPHD\338-163100_2\Chars,80,368,50,182,130,550,6,3,9
339,16,3,High School,1,Male,0,Right-handed,0,No glasses,2,Health,MPHD\339-163100_2\339-163100_2.png,MPHD\339-163100_2\339-T1.png,MPHD\339-163100_2\339-T2-2.png,MPHD\339-163100_2\339-163100_2.json,MPHD\339-163100_2\Chars,80,368,53,229,133,597,6,4,10
340,16,3,High School,1,Male,0,Right-handed,0,No glasses,2,Health,MPHD\340-163100_2\340-163100_2.png,MPHD\340-163100_2\340-T1.png,MPHD\340-163100_2\340-T2-2.png,MPHD\340-163100_2\340-163100_2.json,MPHD\340-163100_2\Chars,80,368,55,228,135,596,6,3,9
341,15,3,High School,1,Male,0,Right-handed,1,Uses glasses,2,Health,MPHD\341-153101_2\341-153101_2.png,MPHD\341-153101_2\341-T1.png,MPHD\341-153101_2\341-T2-2.png,MPHD\341-153101_2\341-153101_2.json,MPHD\341-153101_2\Chars,80,368,74,291,154,659,5,4,9
342,15,3,High School,1,Male,0,Right-handed,1,Uses glasses,2,Health,MPHD\342-153101_2\342-153101_2.png,MPHD\342-153101_2\342-T1.png,MPHD\342-153101_2\342-T2-2.png,MPHD\342-153101_2\342-153101_2.json,MPHD\342-153101_2\Chars,80,368,72,297,152,665,3,3,6
343,16,3,High School,1,Male,0,Right-handed,0,No glasses,2,Health,MPHD\343-163100_2\343-163100_2.png,MPHD\343-163100_2\343-T1.png,MPHD\343-163100_2\343-T2-2.png,MPHD\343-163100_2\343-163100_2.json,MPHD\343-163100_2\Chars,80,368,80,328,160,696,4,4,8
344,17,3,High School,1,Male,0,Right-handed,0,No glasses,2,Health,MPHD\344-173100_2\344-173100_2.png,MPHD\344-173100_2\344-T1.png,MPHD\344-173100_2\344-T2-2.png,MPHD\344-173100_2\344-173100_2.json,MPHD\344-173100_2\Chars,80,368,53,240,133,608,7,5,12
345,16,3,High School,1,Male,0,Right-handed,0,No glasses,2,Health,MPHD\345-163100_2\345-163100_2.png,MPHD\345-163100_2\345-T1.png,MPHD\345-163100_2\345-T2-2.png,MPHD\345-163100_2\345-163100_2.json,MPHD\345-163100_2\Chars,80,368,67,264,147,632,6,4,10
346,16,3,High School,1,Male,0,Right-handed,0,No glasses,2,Health,MPHD\346-163100_2\346-163100_2.png,MPHD\346-163100_2\346-T1.png,MPHD\346-163100_2\346-T2-2.png,MPHD\346-163100_2\346-163100_2.json,MPHD\346-163100_2\Chars,80,368,73,283,153,651,6,6,12
347,16,3,High School,1,Male,0,Right-handed,1,Uses glasses,2,Health,MPHD\347-163101_2\347-163101_2.png,MPHD\347-163101_2\347-T1.png,MPHD\347-163101_2\347-T2-2.png,MPHD\347-163101_2\347-163101_2.json,MPHD\347-163101_2\Chars,80,368,56,241,136,609,5,4,9
348,16,3,High School,1,Male,0,Right-handed,1,Uses glasses,2,Health,MPHD\348-163101_2\348-163101_2.png,MPHD\348-163101_2\348-T1.png,MPHD\348-163101_2\348-T2-2.png,MPHD\348-163101_2\348-163101_2.json,MPHD\348-163101_2\Chars,80,368,50,215,130,583,6,4,10
349,16,3,High School,1,Male,0,Right-handed,0,No glasses,2,Health,MPHD\349-163100_2\349-163100_2.png,MPHD\349-163100_2\349-T1.png,MPHD\349-163100_2\349-T2-2.png,MPHD\349-163100_2\349-163100_2.json,MPHD\349-163100_2\Chars,80,368,64,260,144,628,5,4,9
350,16,3,High School,1,Male,0,Right-handed,0,No glasses,2,Health,MPHD\350-163100_2\350-163100_2.png,MPHD\350-163100_2\350-T1.png,MPHD\350-163100_2\350-T2-2.png,MPHD\350-163100_2\350-163100_2.json,MPHD\350-163100_2\Chars,80,368,44,202,124,570,5,3,8
351,24,5,Postgraduate,1,Male,0,Right-handed,0,No glasses,3,Technology,MPHD\351-245100_3\351-245100_3.png,MPHD\351-245100_3\351-T1.png,MPHD\351-245100_3\351-T2-3.png,MPHD\351-245100_3\351-245100_3.json,MPHD\351-245100_3\Chars,80,368,81,364,161,732,7,6,13
352,27,5,Postgraduate,1,Male,0,Right-handed,1,Uses glasses,3,Technology,MPHD\352-275101_3\352-275101_3.png,MPHD\352-275101_3\352-T1.png,MPHD\352-275101_3\352-T2-3.png,MPHD\352-275101_3\352-275101_3.json,MPHD\352-275101_3\Chars,80,368,82,338,162,706,5,4,9
353,32,5,Postgraduate,1,Male,0,Right-handed,0,No glasses,3,Technology,MPHD\353-325100_3\353-325100_3.png,MPHD\353-325100_3\353-T1.png,MPHD\353-325100_3\353-T2-3.png,MPHD\353-325100_3\353-325100_3.json,MPHD\353-325100_3\Chars,80,368,68,321,148,689,5,5,10
354,28,5,Postgraduate,1,Male,0,Right-handed,1,Uses glasses,1,Sport,MPHD\354-285101_1\354-285101_1.png,MPHD\354-285101_1\354-T1.png,MPHD\354-285101_1\354-T2-1.png,MPHD\354-285101_1\354-285101_1.json,MPHD\354-285101_1\Chars,80,368,83,322,163,690,5,4,9
355,24,5,Postgraduate,1,Male,0,Right-handed,0,No glasses,1,Sport,MPHD\355-245100_1\355-245100_1.png,MPHD\355-245100_1\355-T1.png,MPHD\355-245100_1\355-T2-1.png,MPHD\355-245100_1\355-245100_1.json,MPHD\355-245100_1\Chars,80,368,52,226,132,594,6,4,10
356,35,5,Postgraduate,1,Male,0,Right-handed,0,No glasses,3,Technology,MPHD\356-355100_3\356-355100_3.png,MPHD\356-355100_3\356-T1.png,MPHD\356-355100_3\356-T2-3.png,MPHD\356-355100_3\356-355100_3.json,MPHD\356-355100_3\Chars,80,368,47,208,127,576,6,3,9
357,25,5,Postgraduate,1,Male,1,Left-handed,1,Uses glasses,1,Sport,MPHD\357-255111_1\357-255111_1.png,MPHD\357-255111_1\357-T1.png,MPHD\357-255111_1\357-T2-1.png,MPHD\357-255111_1\357-255111_1.json,MPHD\357-255111_1\Chars,80,368,59,222,139,590,6,4,10
358,30,5,Postgraduate,1,Male,0,Right-handed,0,No glasses,3,Technology,MPHD\358-305100_3\358-305100_3.png,MPHD\358-305100_3\358-T1.png,MPHD\358-305100_3\358-T2-3.png,MPHD\358-305100_3\358-305100_3.json,MPHD\358-305100_3\Chars,80,368,74,297,154,665,5,4,9
359,29,5,Postgraduate,1,Male,0,Right-handed,0,No glasses,3,Technology,MPHD\359-295100_3\359-295100_3.png,MPHD\359-295100_3\359-T1.png,MPHD\359-295100_3\359-T2-3.png,MPHD\359-295100_3\359-295100_3.json,MPHD\359-295100_3\Chars,80,368,55,245,135,613,6,4,10
360,34,5,Postgraduate,1,Male,0,Right-handed,0,No glasses,1,Sport,MPHD\360-345100_1\360-345100_1.png,MPHD\360-345100_1\360-T1.png,MPHD\360-345100_1\360-T2-1.png,MPHD\360-345100_1\360-345100_1.json,MPHD\360-345100_1\Chars,80,368,65,252,145,620,6,4,10
